"Date
(YY:MM:DD)","Time
(HH:MM:SS)","Time
(µs)","Ax
(m/s^2)","Ay
(m/s^2)","Az
(m/s^2)","Gx
(deg/s)","Gy
(deg/s)","Gz
(deg/s)",label
05-12-22,15:13:13,487216,0.452504114,0.60573302,10.18972227,0.160305344,0.595419847,-0.06870229,0
05-12-22,15:13:13,699316,0.325611426,0.354341846,9.993397729,0.374045802,-0.557251908,-0.778625954,0
05-12-22,15:13:13,914440,-0.356736047,0.076614453,10.48660327,-0.251908397,-1.13740458,-2.152671756,0
05-12-22,15:13:14,126090,1.108515369,-0.150834705,9.284714038,0.236641221,0.465648855,-0.984732824,0
05-12-22,15:13:14,337018,-1.120486377,0.802057556,10.40280621,0.20610687,-1.213740458,-0.969465649,0
05-12-22,15:13:14,546153,1.474828223,0.397437476,9.701305127,-0.290076336,0.290076336,-1.007633588,0
05-12-22,15:13:14,757446,2.908955017,-0.074220251,9.248801013,-0.221374046,0.480916031,-1.083969466,0
05-12-22,15:13:14,968426,-0.023942017,0.062249243,10.50815109,0.564885496,-1.816793893,-1.13740458,0
05-12-22,15:13:15,177604,-3.251325854,-1.522712256,10.32619176,0.038167939,-4.442748092,-0.519083969,0
05-12-22,15:13:15,388110,0.928950244,0.46208092,9.459490759,0.236641221,0.007633588,-0.419847328,0
05-12-22,15:13:15,598538,-0.05746084,0.201112939,9.643844287,0.190839695,0.145038168,-1.526717557,0
05-12-22,15:13:15,809173,0.876277808,0.73501991,9.095572107,0.030534351,4.977099237,-0.083969466,0
05-12-22,15:13:16,19574,-0.263362183,4.031835596,6.964732629,-0.076335878,1.022900763,1.167938931,0
05-12-22,15:13:16,230927,2.839523169,1.726219397,5.183446594,-0.213740458,4.732824427,-0.34351145,0
05-12-22,15:13:16,441434,-0.507570752,0.306457813,11.44907234,0.480916031,-2.358778626,-1.320610687,0
05-12-22,15:13:16,651881,1.235408057,5.109226343,6.766013892,-0.129770992,5.877862595,1.755725191,0
05-12-22,15:13:16,863625,2.037465613,1.007958899,9.643844287,0.183206107,-0.79389313,-0.27480916,0
05-12-22,15:13:17,74678,0.59136781,0.816422766,9.74918916,0.022900763,-2.58778626,-3.893129771,0
05-12-22,15:13:17,285896,-7.644685901,4.771643909,16.71152759,-1.885496183,-12.73282443,-1.908396947,0
05-12-22,15:13:17,496569,-4.675875842,5.700594153,12.44266603,-0.213740458,-0.267175573,1.061068702,0
05-12-22,15:13:17,707429,1.869871497,-1.690306372,19.61270145,0.259541985,-15.22900763,1.007633588,0
05-12-22,15:13:17,919532,12.42111821,-2.346317627,-0.622492432,-0.221374046,12.23664122,1.114503817,0
05-12-22,15:13:18,130305,-3.038241907,-2.58094939,15.94777726,0.396946565,-5.496183206,-1.977099237,0
05-12-22,15:13:18,340282,0.598550415,-0.411802686,10.03409916,0.58778626,2.175572519,-1.129770992,0
05-12-22,15:13:18,551082,-0.047884033,-0.653617053,8.042123376,-0.20610687,3.374045802,-1.167938931,0
05-12-22,15:13:18,762263,-1.244984863,-0.040701428,8.082824805,-0.251908397,1.946564885,-1.503816794,0
05-12-22,15:13:18,972416,5.896918689,0.4333505,14.72912861,0.045801527,-4.687022901,0.175572519,0
05-12-22,15:13:19,180848,2.298433594,0.117315881,7.783549597,-0.053435115,1.458015267,-0.79389313,0
05-12-22,15:13:19,391439,2.758120313,1.819593262,7.563283044,-0.091603053,2.503816794,-0.114503817,0
05-12-22,15:13:19,601907,1.927332336,1.259350073,8.274360938,-0.061068702,0.305343511,-0.351145038,0
05-12-22,15:13:19,811622,-0.10055647,1.115697974,10.51533369,0.290076336,-1.41221374,-1.27480916,0
05-12-22,15:13:20,22256,-2.135627881,1.68791217,13.14416711,0.13740458,-4.916030534,-1.450381679,0
05-12-22,15:13:20,233056,-1.051054529,0.74938512,11.84650981,0.213740458,-2.236641221,0.022900763,0
05-12-22,15:13:20,444506,0.679953271,0.56263739,9.919177478,0.061068702,-1.129770992,-0.351145038,0
05-12-22,15:13:20,655968,-0.44771571,0.466869324,10.32858596,0.022900763,0.076335878,-0.885496183,0
05-12-22,15:13:20,868587,-0.79248075,0.849941589,10.23042369,0.083969466,-0.297709924,-1.114503817,0
05-12-22,15:13:21,81052,-0.459686719,0.588973608,10.06043538,0.167938931,-0.641221374,-1.053435115,0
05-12-22,15:13:21,294949,1.419761584,0.155623108,9.023746057,0.305343511,0.122137405,-1.13740458,0
05-12-22,15:13:21,505626,1.08217915,0.074220251,9.066841687,-0.061068702,0.65648855,-0.404580153,0
05-12-22,15:13:21,716615,-0.411802686,0.816422766,10.50096848,0.13740458,-0.86259542,-0.427480916,0
05-12-22,15:13:21,927266,1.391031165,0.457292517,9.318232861,0.091603053,1.442748092,-1.442748092,0
05-12-22,15:13:22,136930,0.426167896,0.217872351,9.607931262,0.091603053,-0.847328244,-0.167938931,0
05-12-22,15:13:22,347091,2.358288635,0.385466467,10.8146089,0.190839695,1.519083969,0.007633588,0
05-12-22,15:13:22,557524,0.933738647,1.762132422,7.730877161,-0.251908397,1.816793893,0.251908397,0
05-12-22,15:13:22,768078,1.608903516,0.155623108,9.526528406,0.114503817,1,-1.381679389,0
05-12-22,15:13:22,979451,0.857124194,0.026336218,9.516951599,0.503816794,0.061068702,-1.893129771,0
05-12-22,15:13:23,191155,-0.423773694,0.007182605,9.866505042,0.114503817,-0.480916031,-1.030534351,0
05-12-22,15:13:23,401743,1.704671582,-0.198718738,10.0987426,0.282442748,-0.832061069,-1.488549618,0
05-12-22,15:13:23,615725,0.426167896,0.708683691,9.844957227,0.106870229,-0.267175573,-0.854961832,0
05-12-22,15:13:23,826389,0.253785376,0.916979236,9.900023865,0.076335878,-0.519083969,-1.030534351,0
05-12-22,15:13:24,37641,0.165199915,0.529118567,10.71165823,0.007633588,-1.435114504,-1.007633588,0
05-12-22,15:13:24,248654,0.622492432,-0.083797058,9.399635718,0.183206107,-0.824427481,-0.763358779,0
05-12-22,15:13:24,460124,0.208295544,0.991199487,10.43393083,-0.015267176,0.290076336,-1.015267176,0
05-12-22,15:13:24,671445,0.313640417,0.957680664,10.70926403,0.183206107,-1.557251908,-0.244274809,0
05-12-22,15:13:24,883290,0.241814368,0.555454785,10.29746134,0.488549618,-0.679389313,-1.007633588,0
05-12-22,15:13:25,94922,1.151610999,0.725443103,9.275137231,0.007633588,0.442748092,-0.358778626,0
05-12-22,15:13:25,306347,1.175553015,0.076614453,9.220070593,0.160305344,0.732824427,-0.396946565,0
05-12-22,15:13:25,517472,0.332794031,0.107739075,10.04846437,0.114503817,-0.13740458,-0.34351145,0
05-12-22,15:13:25,729240,0.421379492,0.203507141,9.418789331,0.320610687,-0.244274809,-1.801526718,0
05-12-22,15:13:25,942508,0.775721338,0.493205542,9.739612354,0.213740458,-0.267175573,-0.885496183,0
05-12-22,15:13:26,154030,0.239420166,0.442927307,10.2352121,0.083969466,-1.076335878,-1.27480916,0
05-12-22,15:13:26,366481,-1.470039819,0.416591089,10.5344873,0.007633588,-3.404580153,-0.809160305,0
05-12-22,15:13:26,577979,0.830787976,0.01436521,9.77791958,-0.007633588,0.114503817,-1.526717557,0
05-12-22,15:13:26,791824,0.703895288,0.641646045,9.160215552,0.305343511,0.099236641,-1.076335878,0
05-12-22,15:13:27,4015,-0.165199915,0.656011255,10.29985554,-1.946564885,-0.832061069,-1.305343511,0
05-12-22,15:13:27,215096,1.460463013,0.876277808,9.3732995,0.20610687,0.595419847,-1.083969466,0
05-12-22,15:13:27,425391,0.770932935,0.313640417,10.03170496,0.091603053,-0.770992366,-1.076335878,0
05-12-22,15:13:27,635263,-0.270544788,0.584185205,10.2400005,0.122137405,-1.129770992,-0.847328244,0
